hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
0,1,0,0,4,15,1,2,0,4,1,39,40900,3
1,2,0,0,5,15,1,2,0,4,1,39,57903,4
0,1,0,0,4,9,2,3,1,4,0,39,31750,4
0,0,0,0,4,1,0,4,1,4,0,39,7306,12
0,1,0,0,0,8,2,2,0,4,1,39,8600,0
0,0,0,0,4,0,0,4,2,4,1,39,29020,12
0,2,0,0,4,9,2,2,0,4,1,39,99999,10
0,0,0,0,7,15,1,4,3,4,0,39,3500,13
1,2,0,0,7,9,2,2,0,4,1,39,86335,10
0,0,0,0,0,11,0,4,3,4,1,22,2100,0
0,0,0,0,4,2,0,4,3,4,1,22,2000,8
0,1,0,0,6,9,2,0,1,4,1,39,8138,1
0,2,0,0,6,9,2,2,0,4,1,39,71775,12
0,1,0,0,7,10,2,2,0,4,1,39,89275,10
1,0,0,0,2,11,0,4,4,4,1,39,29500,11
1,0,0,0,0,11,0,4,2,4,1,39,12000,0
0,1,0,0,4,11,0,4,1,4,1,39,16000,8
0,0,0,0,4,15,1,4,3,4,1,39,1060,6
1,0,0,0,4,11,0,2,0,4,1,39,23350,12
0,0,0,0,4,11,0,2,0,4,1,39,24321,7
0,0,0,0,4,11,0,2,5,4,0,26,25000,8
0,1,0,0,4,11,0,2,0,4,1,39,19798,3
0,0,0,0,4,2,0,4,3,4,1,39,1462,8
0,2,0,0,4,4,0,2,0,4,1,26,20158,3
0,2,0,0,6,12,2,2,0,4,1,39,54110,4
0,1,0,0,1,15,1,2,0,4,1,11,30022,13
0,2,0,0,0,11,0,6,4,4,0,39,20900,0
0,0,0,0,4,15,1,4,2,4,1,39,2212,8
0,2,0,0,1,9,2,2,0,4,1,39,98488,4
0,0,0,0,4,15,1,4,3,4,0,39,9100,1
1,1,0,0,4,9,2,2,0,4,1,39,99999,4
0,1,0,0,4,15,1,0,4,4,0,39,8100,10
1,2,0,0,6,9,2,2,0,4,1,34,99999,4
0,1,0,0,4,11,0,4,1,0,1,39,2600,3
0,1,0,0,6,1,0,2,0,0,1,39,9649,10
1,1,0,0,4,11,0,5,4,0,1,39,2500,6
0,1,0,0,2,11,0,4,2,0,1,39,5300,3
0,0,0,0,4,1,0,4,2,0,1,39,3600,6
0,0,0,0,7,15,1,4,1,4,1,39,3800,11
1,0,0,0,4,15,1,4,1,4,1,39,2500,14
0,0,0,0,4,15,1,4,1,4,0,39,5900,1
0,0,0,0,4,15,1,4,1,4,0,39,4080,8
1,1,0,0,4,11,0,2,0,4,1,39,93172,3
0,1,0,0,2,11,0,2,0,4,1,39,23400,11
0,0,0,0,4,11,0,4,3,4,0,39,2800,8
0,1,0,0,7,15,1,2,0,4,1,39,33800,1
1,1,0,0,2,8,2,0,4,4,0,39,50000,10
0,1,0,0,7,11,0,2,2,4,0,39,41601,11
0,1,0,0,7,9,2,2,0,4,1,22,10688,1
0,0,0,0,4,15,1,2,0,4,1,39,25450,3
0,2,0,0,5,12,2,4,1,4,0,39,99999,4
1,2,0,0,6,9,2,0,1,4,0,39,46730,12
1,2,0,0,5,9,2,2,0,4,1,39,99999,4
0,0,0,0,4,15,1,4,3,4,1,39,3300,8
0,2,0,0,4,11,0,2,0,4,1,39,40324,3
0,0,0,0,0,1,0,4,3,4,0,39,1509,0
0,1,0,0,4,11,0,2,0,4,1,39,36208,6
0,1,0,0,6,12,2,0,4,4,0,39,5510,8
1,1,0,0,6,11,0,2,0,4,1,39,26768,4
0,2,0,0,0,11,0,2,0,4,1,39,47699,0
1,0,0,0,6,15,1,2,0,4,1,39,14008,12
0,1,0,0,4,15,1,2,0,4,1,39,38827,3
0,0,0,0,4,15,1,4,1,4,1,39,11829,8
1,0,0,0,0,0,0,0,1,4,1,39,8093,0
1,2,0,0,6,15,1,2,5,4,0,39,8719,8
1,2,0,0,2,12,2,2,5,4,0,39,95678,10
0,2,0,0,4,1,0,2,0,4,1,39,29420,3
0,1,0,0,4,12,2,2,0,4,1,39,55100,10
0,2,0,0,4,11,0,6,4,4,0,39,10840,1
1,1,0,0,2,15,1,0,3,4,0,39,5500,10
1,1,0,0,4,12,2,2,0,4,1,39,88010,4
0,0,0,0,4,11,0,4,1,4,0,39,11000,8
0,0,0,0,4,11,0,4,1,4,1,39,14560,7
0,0,0,0,4,15,1,2,0,4,1,39,33326,4
0,0,0,0,0,15,1,4,3,4,1,39,4000,0
0,1,0,0,7,11,0,0,4,4,0,39,33000,4
0,1,0,0,4,15,1,0,1,4,1,39,34060,3
1,2,0,0,0,11,0,2,0,4,1,39,47700,0
1,1,0,0,2,9,2,2,5,4,0,39,58090,10
1,1,0,0,6,11,0,2,0,4,1,39,52460,14
1,1,0,0,4,15,1,0,4,4,1,39,11831,14
0,1,0,0,2,15,1,2,5,4,0,39,49550,1
1,1,0,0,2,11,0,2,5,4,0,39,34060,1
0,0,0,0,4,11,0,4,3,4,1,39,1200,3
0,0,0,0,4,11,0,4,3,4,0,39,6313,12
0,2,0,0,1,11,0,2,0,4,1,39,28175,11
0,2,0,0,4,15,1,2,0,4,1,39,33212,4
0,0,0,0,4,0,0,4,3,4,1,39,8312,6
0,2,0,0,1,9,2,3,1,4,0,39,26536,4
0,2,0,0,4,11,0,2,0,4,1,39,34322,7
0,0,0,0,2,11,0,0,4,0,1,39,15809,8
0,1,0,0,2,15,1,4,3,0,0,39,14000,1
1,1,0,0,4,9,2,2,0,4,1,39,53054,4
1,2,0,0,5,15,1,2,0,4,1,39,99999,12
1,1,0,0,4,15,1,2,0,4,1,39,54100,10
0,2,0,0,7,11,0,2,5,4,0,39,39181,1
0,0,0,0,4,15,1,4,3,4,0,39,10221,8
1,0,0,0,4,15,1,4,3,4,0,39,4000,8
0,2,0,0,6,15,1,2,0,4,1,39,5351,4
0,1,0,0,1,15,1,2,5,4,0,39,45020,13
0,2,0,0,2,5,0,2,0,4,1,39,17523,4
1,0,0,0,4,11,0,2,0,4,1,39,12010,3
1,2,0,0,6,11,0,2,0,4,1,39,72575,4
0,2,0,0,4,9,2,2,0,4,1,39,47721,12
1,1,0,0,2,11,0,4,4,0,1,39,27100,1
0,1,0,0,6,11,0,4,2,0,1,39,11501,3
0,1,0,0,2,11,0,2,5,0,0,39,41000,1
0,1,0,0,2,8,2,4,4,0,0,39,25000,4
0,2,0,0,7,10,2,2,0,4,1,39,77230,10
0,2,0,0,7,15,1,2,0,4,1,39,61304,4
1,1,0,0,4,11,0,2,0,4,1,39,50132,12
0,0,0,0,4,2,0,4,3,4,1,39,1566,3
0,0,0,0,0,15,1,4,3,4,1,39,3000,0
0,0,0,0,4,11,0,4,4,4,0,39,10955,8
1,2,0,0,6,9,2,2,0,4,1,39,41557,10
0,0,0,0,4,11,0,4,3,4,0,39,5986,10
0,2,0,0,4,11,0,0,4,4,0,39,28699,1
0,0,0,0,4,11,0,4,3,4,1,39,8262,3
0,1,0,0,4,11,0,2,0,4,1,39,13352,3
0,0,0,0,4,15,1,1,0,4,1,39,18030,3
1,2,0,0,0,2,0,6,4,4,0,39,1426,0
1,0,0,0,6,1,0,4,3,4,1,26,1194,3
0,2,0,0,2,12,2,2,0,4,1,39,33070,10
1,2,0,0,0,9,2,2,0,4,1,39,24260,0
0,0,0,0,4,11,0,4,3,4,0,39,2052,7
0,0,0,0,4,5,0,2,0,4,1,26,2250,5
0,1,0,0,4,11,0,0,4,4,0,39,12010,12
1,2,0,0,4,11,0,2,0,4,1,39,38098,14
0,0,0,0,4,11,0,2,0,4,1,39,37600,3
0,1,0,0,4,15,1,2,0,4,1,39,25008,8
0,2,0,0,4,11,0,2,5,4,0,39,8000,9
0,0,0,0,4,6,0,2,5,4,0,39,26000,4
0,2,0,0,4,9,2,2,5,4,0,9,43064,4
0,1,0,0,4,11,0,2,5,4,0,39,19968,12
1,2,0,0,1,10,2,2,0,4,1,39,53538,10
1,1,0,0,4,15,1,2,0,4,1,39,38072,4
0,2,0,0,4,11,0,6,1,4,1,39,9268,5
1,1,0,0,5,15,1,2,0,4,1,39,41238,5
0,1,0,0,6,15,1,0,4,4,0,39,8000,4
1,2,0,0,4,1,0,2,0,4,1,39,10292,5
1,2,0,0,2,12,2,0,4,4,0,39,32004,10
1,1,0,0,4,11,0,2,0,4,1,39,72562,3
0,0,0,0,4,15,1,4,1,4,1,39,15000,3
0,0,0,0,4,15,1,4,1,4,0,39,30001,13
0,1,0,0,2,15,1,4,1,4,1,39,25400,4
0,1,0,0,4,7,2,4,4,2,1,39,9147,12
0,0,0,0,7,15,1,0,1,2,0,39,18000,1
0,2,0,0,4,11,0,0,4,4,0,39,5050,8
0,2,0,0,4,15,1,0,1,4,1,39,24000,12
0,1,0,0,0,1,0,2,0,4,1,39,14000,0
1,1,0,0,4,11,0,2,0,4,1,39,41601,14
1,2,0,0,1,12,2,0,1,4,1,39,48000,10
1,1,0,0,6,6,0,2,0,4,1,39,85440,14
0,1,0,0,4,11,0,2,0,4,1,39,32021,14
0,2,0,0,4,11,0,2,0,4,1,39,35000,14
0,1,0,0,7,12,2,2,0,0,1,39,70050,1
1,2,0,0,6,15,1,0,4,4,0,39,35332,12
1,0,0,0,0,11,0,2,5,4,0,39,15318,0
1,2,0,0,4,12,2,0,1,4,1,39,30000,10
1,2,0,0,4,15,1,2,0,4,1,39,45035,14
0,2,0,0,4,9,2,2,0,4,1,39,30000,4
0,1,0,0,4,15,1,2,5,4,0,39,49800,8
1,1,0,0,2,9,2,0,4,4,1,39,13980,10
0,1,0,0,4,11,0,2,0,4,1,39,70005,3
1,1,0,0,4,15,1,0,4,4,0,39,35150,12
0,0,0,0,0,15,1,4,3,4,0,39,6560,0
1,2,0,0,6,15,1,4,1,4,1,39,7506,12
1,2,0,0,6,12,2,0,1,4,1,39,74150,10
0,2,0,0,4,12,2,4,1,4,0,39,25050,10
1,0,0,0,4,7,2,2,5,4,0,11,14851,5
1,2,0,0,6,11,0,2,0,4,1,39,62200,5
0,1,0,0,4,15,1,4,1,4,0,39,27674,4
0,1,0,0,4,14,2,4,1,4,0,39,11981,5
0,0,0,0,2,15,1,2,0,4,1,39,70225,11
0,2,0,0,7,12,2,2,0,4,1,39,28267,10
0,1,0,0,4,15,1,0,1,4,1,39,29800,10
0,1,0,0,4,11,0,0,1,4,0,39,10938,1
0,1,0,0,4,0,0,2,0,4,1,39,23771,3
0,0,0,0,4,11,0,4,3,4,1,39,22005,3
0,0,0,0,4,11,0,4,3,4,1,39,15042,6
1,0,0,0,4,8,2,2,0,4,1,39,50550,13
1,0,0,0,4,7,2,2,5,4,0,37,54400,4
0,1,0,0,4,15,1,5,4,4,0,39,6000,4
1,1,0,0,4,12,2,4,1,4,1,39,58620,10
1,1,0,0,2,11,0,2,0,4,1,39,65762,11
1,1,0,0,7,9,2,2,0,4,1,39,65973,10
1,1,0,0,4,4,0,0,4,4,1,26,22572,7
1,1,0,0,4,15,1,2,0,4,1,39,78859,4
1,2,0,0,7,10,2,2,0,4,1,11,71539,10
1,1,0,0,4,12,2,2,0,4,1,39,89598,4
0,0,0,0,4,7,2,4,1,4,0,39,73943,4
0,1,0,0,0,11,0,4,1,4,1,39,7000,0
0,0,0,0,4,1,0,4,1,4,1,39,11500,6
0,0,0,0,4,1,0,4,1,4,0,39,2800,9
0,1,0,0,4,9,2,2,0,4,1,39,99999,3
0,0,0,0,4,11,0,4,1,4,0,39,5500,1
0,0,0,0,4,1,0,4,1,4,1,39,1500,8
1,0,0,0,4,15,1,4,1,4,1,39,22572,14
0,0,0,0,4,15,1,4,1,4,0,39,32000,12
1,1,0,0,4,8,2,2,0,4,1,39,52388,3
0,2,0,0,4,11,0,2,5,4,0,39,35200,8
1,0,0,0,6,15,1,4,1,4,0,39,1201,4
0,1,0,0,4,11,0,4,1,4,0,39,5000,8
0,1,0,0,4,15,1,2,0,4,1,39,52014,3
0,2,0,0,4,11,0,0,1,4,0,39,11110,12
0,1,0,0,4,11,0,2,0,4,1,39,35050,14
0,1,0,0,6,11,0,2,0,4,1,39,43500,5
0,0,0,0,4,15,1,4,3,4,1,39,13000,1
0,0,0,0,7,15,1,2,0,4,1,39,19199,1
0,1,0,0,4,0,0,2,0,4,1,39,55020,3
0,0,0,0,0,11,0,2,0,4,1,26,5080,0
0,1,0,0,4,15,1,5,1,4,1,39,3000,8
0,0,0,0,4,2,0,2,0,4,1,39,3000,3
0,2,0,0,6,7,2,5,1,2,1,39,39000,12
0,0,0,0,4,2,0,4,1,4,0,22,1000,10
1,0,0,0,4,2,0,4,1,4,1,39,11160,8
0,0,0,0,4,9,2,4,1,4,1,39,7555,5
0,0,0,0,4,9,2,4,1,4,1,39,18205,1
0,1,0,0,1,11,0,2,5,4,0,39,75698,8
0,2,0,0,4,9,2,2,0,4,1,39,41121,12
0,2,0,0,5,0,0,2,5,4,0,39,28137,4
0,0,0,0,4,9,2,4,1,4,0,39,3000,10
0,0,0,0,4,9,2,4,1,4,0,39,5000,10
1,2,0,0,4,15,1,2,0,4,1,39,66412,14
0,0,0,0,4,9,2,4,3,4,0,39,4962,1
0,2,0,0,4,12,2,2,0,4,1,39,40000,12
1,1,0,0,4,9,2,3,1,4,1,39,27564,4
0,0,0,0,4,11,0,2,0,4,1,39,30002,14
1,2,0,0,5,9,2,2,0,4,1,39,96024,12
0,0,0,0,4,15,1,4,2,4,0,39,14090,4
0,2,0,0,4,15,1,2,0,4,1,39,74281,10
1,2,0,0,4,11,0,0,4,4,1,39,70200,13
0,2,0,0,4,12,2,6,1,4,0,39,34101,10
0,1,0,0,6,12,2,2,0,4,1,39,28410,10
0,1,0,0,4,11,0,3,1,3,1,2,14731,14
0,1,0,0,4,11,0,0,4,4,1,39,13500,3
1,0,0,0,4,9,2,2,0,4,1,39,72200,10
1,0,0,0,4,9,2,2,0,4,1,39,52010,10
0,0,0,0,7,10,2,3,1,4,1,0,5000,13
1,0,0,0,4,9,2,4,1,4,1,39,14100,3
0,0,0,0,4,12,2,4,1,4,0,39,4100,10
0,0,0,0,4,11,0,2,5,4,0,39,15158,12
0,2,0,0,4,15,1,0,1,4,0,39,7020,8
1,1,0,0,4,15,1,4,3,4,1,39,59559,7
1,1,0,0,4,9,2,0,1,4,0,39,21402,4
1,0,0,0,4,9,2,4,1,4,0,39,16810,8
0,2,0,0,7,11,0,2,0,4,1,39,64176,1
0,0,0,0,4,11,0,4,4,4,0,39,13351,13
0,0,0,0,4,11,0,4,1,4,1,39,19000,3
0,2,0,0,4,11,0,2,0,4,1,39,15360,12
1,1,0,0,4,15,1,4,1,4,1,39,23987,12
0,2,0,0,2,5,0,0,1,4,1,39,26800,8
1,2,0,0,2,15,1,2,0,4,1,39,58875,11
1,1,0,0,2,9,2,2,0,4,1,39,51000,10
0,1,0,0,4,9,2,4,1,4,1,39,46252,10
0,1,0,0,2,15,1,0,1,4,0,26,2749,1
0,2,0,0,4,11,0,2,0,4,1,39,49120,7
0,1,0,0,4,11,0,4,3,4,1,39,9600,5
0,1,0,0,4,11,0,4,1,4,1,39,26558,3
1,1,0,0,4,15,1,2,0,4,1,39,27030,12
1,2,0,0,4,15,1,0,1,4,0,39,26060,1
1,0,0,0,4,15,1,4,3,4,0,39,28000,7
0,0,0,0,4,15,1,0,1,4,1,39,22000,8
1,1,0,0,7,9,2,0,1,4,0,39,27120,10
1,1,0,0,4,15,1,2,0,4,1,39,14582,12
0,1,0,0,1,9,2,6,1,4,1,39,80831,1
0,1,0,0,2,12,2,6,1,4,0,39,33521,10
1,1,0,0,4,15,1,2,0,4,1,39,61182,12
1,2,0,0,4,12,2,0,1,4,1,39,34169,10
0,2,0,0,4,9,2,6,1,4,0,39,5600,1
0,2,0,0,4,8,2,0,4,4,0,39,33000,10
0,0,0,0,4,11,0,4,1,4,1,39,47740,6
1,1,0,0,4,8,2,2,0,4,1,39,39800,14
0,2,0,0,1,15,1,2,0,4,1,39,60013,1
0,1,0,0,4,11,0,0,4,4,0,39,10000,1
0,0,0,0,4,11,0,4,3,4,1,39,5000,6
0,0,0,0,4,1,0,4,3,4,1,39,4000,6
0,1,0,0,4,7,2,5,4,2,0,39,16239,8
0,1,0,0,4,0,0,0,2,2,1,39,7000,3
1,1,0,0,4,15,1,0,1,4,0,39,21000,1
0,2,0,0,4,15,1,4,1,4,1,39,12000,8
0,1,0,0,4,9,2,0,1,4,0,39,40000,10
0,1,0,0,2,9,2,4,1,2,0,39,19000,1
0,2,0,0,4,9,2,2,0,4,1,39,99999,10
0,0,0,0,4,15,1,4,3,4,1,39,13150,12
0,1,0,0,7,10,2,2,0,1,1,3,14300,13
1,2,0,0,4,15,1,0,1,4,1,39,15448,4
0,1,0,0,2,15,1,0,4,4,0,39,25000,1
1,1,0,0,4,6,0,0,1,4,1,39,23000,6
1,1,0,0,4,11,0,2,0,4,1,39,39100,14
0,0,0,0,4,15,1,5,3,4,1,39,5600,5
0,2,0,0,4,1,0,6,4,4,0,39,12092,1
0,1,0,0,4,11,0,4,3,4,1,39,13025,12
0,1,0,0,4,7,2,2,0,4,1,39,15628,12
0,1,0,0,2,11,0,2,5,4,0,39,41864,14
1,0,0,0,4,15,1,2,0,2,1,39,25000,1
0,0,0,0,4,0,0,0,3,4,1,39,10164,6
0,2,0,0,4,8,2,2,0,2,1,39,93500,3
0,2,0,0,6,0,0,2,5,2,0,39,24001,4
0,0,0,0,8,11,0,4,3,2,1,39,5000,3
1,0,0,0,4,11,0,4,1,4,1,39,14609,8
0,0,0,0,4,11,0,4,1,4,1,39,17010,8
0,0,0,0,4,15,1,0,4,4,0,39,22000,1
0,1,0,0,4,11,0,2,5,4,0,39,71580,1
0,1,0,0,4,15,1,0,4,4,0,39,18500,1
0,0,0,0,4,11,0,2,3,4,1,39,21580,11
0,2,0,0,1,9,2,2,0,4,1,39,47841,6
0,1,0,0,2,15,1,0,4,4,0,39,25000,13
0,0,0,0,4,11,0,4,4,4,0,26,17000,8
0,1,0,0,4,6,0,0,1,4,1,39,15000,3
1,0,0,0,2,15,1,2,0,4,1,11,33137,3
0,0,0,0,4,8,2,2,5,4,0,39,44003,1
1,2,0,0,5,14,2,0,1,4,1,39,65000,10
1,2,0,0,5,7,2,2,0,4,1,39,78500,10
0,2,0,0,5,11,0,2,5,4,0,39,99999,1
0,2,0,0,4,15,1,6,1,4,0,39,18992,1
0,1,0,0,4,7,2,2,5,4,0,39,23131,8
0,0,0,0,4,9,2,4,1,4,0,39,10000,10
0,0,0,0,4,11,0,4,4,4,0,39,8300,12
1,1,0,0,1,12,2,4,1,4,0,2,33000,4
0,1,0,0,4,11,0,4,1,4,1,2,16000,3
0,0,0,0,4,0,0,2,0,4,1,26,6427,8
1,1,0,0,5,11,0,2,0,4,1,39,55103,4
0,1,0,0,7,12,2,2,0,4,1,39,86746,4
0,2,0,0,7,11,0,6,1,4,0,39,8214,1
0,1,0,0,4,11,0,4,3,4,1,39,30000,14
0,2,0,0,1,15,1,0,1,2,0,39,22006,1
1,0,0,0,4,11,0,4,4,4,1,39,19379,6
0,0,0,0,4,15,1,4,2,4,0,39,14000,1
0,0,0,0,4,11,0,4,1,4,0,39,15025,1
0,0,0,0,0,11,0,4,1,4,1,0,5844,0
0,1,0,0,4,11,0,0,1,4,0,39,6000,8
0,1,0,0,4,7,2,4,1,4,0,39,40000,10
1,0,0,0,4,11,0,4,1,4,1,2,20810,12
0,0,0,0,4,8,2,4,4,0,1,39,25000,3
0,0,0,0,4,15,1,4,1,0,0,39,13000,1
0,1,0,0,7,11,0,3,4,4,0,39,17005,4
0,0,0,0,4,7,2,4,1,2,1,0,28880,12
1,0,0,0,4,11,0,3,1,4,0,22,28628,8
1,1,0,0,4,15,1,2,0,4,1,11,37004,4
0,0,0,0,4,15,1,2,0,4,1,39,19130,12
1,1,0,0,6,15,1,2,0,4,1,39,90186,12
0,0,0,0,4,11,0,4,4,4,0,26,15401,3
1,0,0,0,4,6,0,4,1,4,1,26,15300,7
0,0,0,0,4,15,1,2,5,2,0,39,26000,12
0,0,0,0,4,9,2,2,0,4,1,39,79548,4
1,0,0,0,4,9,2,4,1,2,1,39,21010,10
1,1,0,0,4,15,1,4,1,4,1,39,12000,14
1,0,0,0,4,3,0,2,0,4,1,26,22000,7
0,1,0,0,4,15,1,2,0,4,1,39,14304,1
0,0,0,0,4,9,2,2,0,4,1,39,61114,4
0,1,0,0,4,11,0,0,1,4,0,39,12000,4
1,1,0,0,4,11,0,4,1,4,1,39,48713,4
0,1,0,0,4,9,2,2,0,4,1,39,83000,4
0,1,0,0,4,9,2,2,0,4,1,39,66300,1
0,2,0,0,4,12,2,0,1,4,0,39,36300,12
0,2,0,0,4,12,2,2,0,4,1,39,93200,10
0,0,0,0,4,15,1,4,3,4,1,39,398,12
0,1,0,0,4,15,1,2,3,4,0,39,60400,8
0,2,0,0,7,9,2,2,0,4,1,39,39685,10
0,0,0,0,0,15,1,4,3,4,1,39,7000,0
0,0,0,0,4,11,0,5,3,4,0,39,6500,1
1,1,0,0,4,8,2,2,0,4,1,39,49800,3
1,1,0,0,4,8,2,2,0,4,1,39,28140,5
0,2,0,0,0,8,2,6,1,4,0,39,15164,0
1,0,0,0,4,11,0,0,4,4,0,39,12115,1
0,1,0,0,4,15,1,4,1,4,1,39,36000,3
0,1,0,0,4,11,0,0,1,4,0,39,36030,3
0,1,0,0,4,15,1,4,2,0,1,39,19000,7
1,2,0,0,4,12,2,2,0,4,1,39,99999,4
0,2,0,0,4,9,2,0,1,4,0,39,2044,8
0,2,0,0,0,14,2,2,5,4,0,0,15222,0
0,0,0,0,2,12,2,2,5,4,0,39,50549,4
0,2,0,0,0,11,0,2,0,4,1,39,99999,0
1,1,0,0,4,9,2,2,2,4,1,39,25069,4
0,1,0,0,6,1,0,5,4,4,0,39,9010,8
0,0,0,0,4,1,0,4,3,4,0,39,6200,12
0,2,0,0,0,15,1,2,0,4,1,39,34530,0
0,2,0,0,4,11,0,2,0,4,1,39,44568,3
1,1,0,0,4,9,2,2,0,4,1,39,78001,10
0,0,0,0,4,11,0,2,0,4,1,39,29940,7
1,1,0,0,1,11,0,4,4,4,0,39,31000,4
1,1,0,0,4,11,0,0,1,4,1,39,15000,4
0,0,0,0,4,15,1,4,4,4,1,39,23030,3
0,0,0,0,4,11,0,5,2,4,1,39,25200,11
0,0,0,0,4,15,1,4,1,4,1,39,19515,12
0,0,0,0,7,15,1,4,1,4,1,39,2015,8
0,0,0,0,4,15,1,4,1,4,1,39,13015,12
0,2,0,0,4,11,0,2,0,4,1,39,37050,3
1,1,0,0,4,15,1,3,4,4,0,39,43526,3
0,2,0,0,5,11,0,2,0,4,1,39,30444,8
0,0,0,0,4,11,0,2,0,4,1,39,44132,12
1,1,0,0,4,1,0,2,0,4,1,39,31113,14
0,2,0,0,4,15,1,0,1,4,1,39,17000,6
0,2,0,0,4,2,0,0,4,4,1,39,39008,6
0,0,0,0,4,11,0,4,3,4,1,39,8000,3
0,0,0,0,4,2,0,4,3,4,0,39,4000,7
1,1,0,0,4,15,1,2,0,4,1,39,11215,8
0,1,0,0,4,9,2,2,0,4,1,39,59831,10
1,0,0,0,4,9,2,2,0,4,1,39,60556,4
0,2,0,0,5,11,0,2,0,4,1,39,80300,4
0,0,0,0,6,9,2,4,3,4,1,39,12124,3
1,1,0,0,4,15,1,2,0,4,1,39,52005,4
1,1,0,0,4,15,1,4,1,4,1,11,16500,3
1,1,0,0,4,11,0,4,1,2,1,39,25519,12
0,0,0,0,4,9,2,4,1,4,1,0,35620,10
0,1,0,0,5,2,0,0,1,4,1,39,25000,3
0,0,0,0,4,11,0,0,1,4,1,39,7300,3
1,1,0,0,6,11,0,2,0,4,1,39,33210,12
1,2,0,0,5,9,2,2,0,4,1,39,25600,4
1,1,0,0,4,15,1,2,0,4,1,39,38003,13
0,1,0,0,4,15,1,4,1,4,1,39,19000,5
0,1,0,0,4,11,0,0,4,4,1,39,30937,1
0,0,0,0,6,8,2,4,2,4,1,39,1500,10
0,0,0,0,4,11,0,0,1,4,0,39,24050,1
0,0,0,0,4,11,0,2,5,4,0,39,63778,1
0,2,0,0,4,15,1,2,0,4,1,39,61024,3
0,0,0,0,4,11,0,4,3,4,0,39,1200,8
0,0,0,0,4,1,0,4,1,3,1,39,2400,6
1,0,0,0,5,11,0,2,0,4,1,39,25317,6
0,0,0,0,1,9,2,2,0,4,1,24,42002,1
0,2,0,0,4,15,1,2,5,4,0,39,48730,4
1,1,0,0,2,12,2,4,1,4,0,39,39800,10
1,1,0,0,5,11,0,2,0,4,1,39,99999,4
0,1,0,0,4,15,1,2,0,4,1,39,50252,3
0,0,0,0,4,11,0,4,1,4,1,39,22505,1
0,0,0,0,4,11,0,4,1,4,0,39,15026,3
1,0,0,0,4,15,1,4,1,4,0,11,25080,1
1,0,0,0,4,15,1,4,1,4,1,39,17015,8
0,2,0,0,7,9,2,2,0,4,1,39,54000,10
0,2,0,0,4,12,2,2,0,4,1,20,23550,12
1,0,0,0,4,9,2,4,1,4,0,39,20295,10
0,1,0,0,6,11,0,2,0,4,1,39,22076,10
0,1,0,0,0,15,1,2,0,4,1,39,18000,0
0,1,0,0,4,3,0,2,0,4,1,26,18000,3
1,1,0,0,4,15,1,2,0,4,1,39,65503,10
1,1,0,0,4,6,0,2,0,4,1,26,43655,6
0,0,0,0,4,1,0,4,3,4,1,39,5000,6
0,1,0,0,4,15,1,0,1,4,0,39,24080,4
1,0,0,0,0,11,0,4,1,4,0,39,23000,0
1,2,0,0,2,12,2,4,1,4,0,39,62936,10
1,2,0,0,5,9,2,2,0,4,1,39,80528,4
0,2,0,0,4,9,2,2,0,4,1,39,29996,12
0,0,0,0,4,9,2,2,5,4,0,39,48600,8
0,0,0,0,4,9,2,2,5,4,0,39,31012,10
0,2,0,0,4,9,2,2,0,4,1,39,67231,3
0,0,0,0,2,9,2,2,0,4,1,39,28291,10
0,0,0,0,4,11,0,4,4,4,1,39,17700,12
0,0,0,0,4,8,2,4,1,4,0,39,14300,1
0,1,0,0,4,15,1,4,1,4,1,9,69500,7
1,1,0,0,6,15,1,2,0,4,1,39,37500,4
0,0,0,0,4,11,0,4,4,4,0,39,23020,1
0,0,0,0,4,11,0,4,1,4,1,39,19000,3
0,1,0,0,2,8,2,2,0,4,1,39,58450,11
0,0,0,0,4,0,0,4,3,4,0,39,1505,1
0,2,0,0,7,8,2,6,4,4,0,39,42049,10
0,0,0,0,4,15,1,4,2,4,1,39,7000,12
0,2,0,0,4,15,1,0,1,4,1,39,40700,11
1,2,0,0,2,9,2,2,5,4,0,39,45334,10
0,0,0,0,4,6,0,2,0,4,1,39,23520,3
0,0,0,0,0,15,1,2,2,4,0,39,20600,0
0,0,0,0,4,9,2,4,1,4,0,39,15479,10
1,0,0,0,4,15,1,4,1,4,1,39,24100,11
0,2,0,0,4,11,0,2,0,4,1,39,73502,12
0,2,0,0,4,11,0,2,5,4,0,39,26290,10
1,1,0,0,4,9,2,2,0,4,1,39,99999,10
0,0,0,0,4,7,2,2,0,4,1,39,51150,1
0,2,0,0,4,15,1,0,4,4,0,39,32200,10
0,1,0,0,6,5,0,2,0,4,1,39,57400,12
0,0,0,0,4,15,1,4,1,4,1,39,27000,1
0,2,0,0,4,15,1,2,0,4,1,39,63616,4
0,0,0,0,4,6,0,4,3,0,1,39,34000,8
0,0,0,0,4,1,0,4,3,4,0,39,1001,1
0,0,0,0,4,8,2,2,5,4,0,39,55000,13
1,1,0,0,4,12,2,2,0,4,1,39,23010,10
0,2,0,0,4,0,0,0,1,4,0,39,2052,8
0,2,0,0,4,7,2,0,1,4,1,39,31300,10
1,1,0,0,4,9,2,4,1,4,1,39,99999,12
0,2,0,0,4,11,0,2,0,4,1,39,56689,3
0,0,0,0,4,15,1,4,3,4,0,39,9381,4
